name,is_folder,parent_path,full_path,absolute_path,size_bytes,created,modified,modified_epoch,created_epoch,days_since_modified
E-Series COMB-ELBOW 3WHE 2STACK(UPRW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\3WHE\E-Series COMB-ELBOW 3WHE 2STACK(UPRW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\3WHE\E-Series COMB-ELBOW 3WHE 2STACK(UPRW).rfa,970752,2025-08-18T13:28:21.430630,2023-08-30T20:55:00,1693443300.0,1755538101.4306302,728
E-Series COMB-ELBOW 3WHE 3STACK(FWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\3WHE\E-Series COMB-ELBOW 3WHE 3STACK(FWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\3WHE\E-Series COMB-ELBOW 3WHE 3STACK(FWUP).rfa,1503232,2025-08-18T13:28:21.500206,2023-08-30T20:55:00,1693443300.0,1755538101.5002055,728
E-Series COMB-ELBOW 3WHE 3STACK(RWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\3WHE\E-Series COMB-ELBOW 3WHE 3STACK(RWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\3WHE\E-Series COMB-ELBOW 3WHE 3STACK(RWUP).rfa,958464,2025-08-18T13:28:21.478201,2023-08-30T20:55:00,1693443300.0,1755538101.4782014,728
E-Series COMB-ELBOW 3WHE 3STACK(UPFW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\3WHE\E-Series COMB-ELBOW 3WHE 3STACK(UPFW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\3WHE\E-Series COMB-ELBOW 3WHE 3STACK(UPFW).rfa,958464,2025-08-18T13:28:21.463638,2023-08-30T20:55:00,1693443300.0,1755538101.4636376,728
E-Series COMB-ELBOW 3WHE 3STACK(UPRW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\3WHE\E-Series COMB-ELBOW 3WHE 3STACK(UPRW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\3WHE\E-Series COMB-ELBOW 3WHE 3STACK(UPRW).rfa,958464,2025-08-18T13:28:21.440640,2023-08-30T20:55:00,1693443300.0,1755538101.4406402,728
E-Series COMB-ELBOW 4WFE 1STACK(FWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 1STACK(FWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 1STACK(FWUP).rfa,1003520,2025-08-18T13:28:21.422104,2023-08-30T20:55:00,1693443300.0,1755538101.422104,728
E-Series COMB-ELBOW 4WFE 1STACK(RWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 1STACK(RWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 1STACK(RWUP).rfa,1429504,2025-08-18T13:28:21.414525,2023-08-30T20:55:00,1693443300.0,1755538101.414525,728
E-Series COMB-ELBOW 4WFE 1STACK(UPFW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 1STACK(UPFW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 1STACK(UPFW).rfa,1519616,2025-08-18T13:28:21.359263,2023-08-30T20:55:00,1693443300.0,1755538101.3592627,728
E-Series COMB-ELBOW 4WFE 1STACK(UPRW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 1STACK(UPRW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 1STACK(UPRW).rfa,1527808,2025-08-18T13:28:21.406448,2023-08-30T20:55:00,1693443300.0,1755538101.4064476,728
E-Series COMB-ELBOW 4WFE 2STACK(FWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 2STACK(FWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 2STACK(FWUP).rfa,1511424,2025-08-18T13:28:21.397941,2023-08-30T20:55:00,1693443300.0,1755538101.3979414,728
E-Series COMB-ELBOW 4WFE 2STACK(RWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 2STACK(RWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 2STACK(RWUP).rfa,1503232,2025-08-18T13:28:21.390507,2023-08-30T20:55:00,1693443300.0,1755538101.3905065,728
E-Series COMB-ELBOW 4WFE 2STACK(UPFW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 2STACK(UPFW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 2STACK(UPFW).rfa,974848,2025-08-18T13:28:21.365780,2023-08-30T20:55:00,1693443300.0,1755538101.3657804,728
E-Series COMB-ELBOW 4WFE 2STACK(UPRW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 2STACK(UPRW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 2STACK(UPRW).rfa,974848,2025-08-18T13:28:21.383354,2023-08-30T20:55:00,1693443300.0,1755538101.3833537,728
E-Series COMB-ELBOW 4WFE 3STACK(FWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 3STACK(FWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 3STACK(FWUP).rfa,1490944,2025-08-18T13:28:21.342959,2023-08-30T20:55:00,1693443300.0,1755538101.3429594,728
E-Series COMB-ELBOW 4WFE 3STACK(RWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 3STACK(RWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 3STACK(RWUP).rfa,1490944,2025-08-18T13:28:21.374834,2023-08-30T20:55:00,1693443300.0,1755538101.3748336,728
E-Series COMB-ELBOW 4WFE 3STACK(UPFW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 3STACK(UPFW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 3STACK(UPFW).rfa,966656,2025-08-18T13:28:21.351275,2023-08-30T20:55:00,1693443300.0,1755538101.351275,728
E-Series COMB-ELBOW 4WFE 3STACK(UPRW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 3STACK(UPRW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFE\E-Series COMB-ELBOW 4WFE 3STACK(UPRW).rfa,966656,2025-08-18T13:28:21.331448,2023-08-30T20:55:00,1693443300.0,1755538101.331448,728
E-Series COMB-ELBOW 4WFEDN 1STACK(FWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN\E-Series COMB-ELBOW 4WFEDN 1STACK(FWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN\E-Series COMB-ELBOW 4WFEDN 1STACK(FWUP).rfa,1896448,2025-08-18T13:28:21.324455,2023-08-30T20:55:00,1693443300.0,1755538101.3244548,728
E-Series COMB-ELBOW 4WFEDN 1STACK(RWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN\E-Series COMB-ELBOW 4WFEDN 1STACK(RWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN\E-Series COMB-ELBOW 4WFEDN 1STACK(RWUP).rfa,1904640,2025-08-18T13:28:21.316454,2023-08-30T20:55:00,1693443300.0,1755538101.3164542,728
E-Series COMB-ELBOW 4WFEDN 1STACK(UPFW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN\E-Series COMB-ELBOW 4WFEDN 1STACK(UPFW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN\E-Series COMB-ELBOW 4WFEDN 1STACK(UPFW).rfa,1888256,2025-08-18T13:28:21.262512,2023-08-30T20:55:00,1693443300.0,1755538101.2625122,728
E-Series COMB-ELBOW 4WFEDN 1STACK(UPRW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN\E-Series COMB-ELBOW 4WFEDN 1STACK(UPRW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN\E-Series COMB-ELBOW 4WFEDN 1STACK(UPRW).rfa,1896448,2025-08-18T13:28:21.308930,2023-08-30T20:55:00,1693443300.0,1755538101.3089304,728
E-Series COMB-ELBOW 4WFEDN 2STACK(FWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN\E-Series COMB-ELBOW 4WFEDN 2STACK(FWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN\E-Series COMB-ELBOW 4WFEDN 2STACK(FWUP).rfa,1896448,2025-08-18T13:28:21.234439,2023-08-30T20:55:00,1693443300.0,1755538101.2344391,728
E-Series COMB-ELBOW 4WFEDN 2STACK(RWUP).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN\E-Series COMB-ELBOW 4WFEDN 2STACK(RWUP).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN\E-Series COMB-ELBOW 4WFEDN 2STACK(RWUP).rfa,1884160,2025-08-18T13:28:21.244241,2023-08-30T20:55:00,1693443300.0,1755538101.2442405,728
E-Series COMB-ELBOW 4WFEDN 2STACK(UPFW).rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN\E-Series COMB-ELBOW 4WFEDN 2STACK(UPFW).rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\10 COMB.ELBOW\4WFEDN\E-Series COMB-ELBOW 4WFEDN 2STACK(UPFW).rfa,1888256,2025-08-18T13:28:21.278541,2023-08-30T20:55:00,1693443300.0,1755538101.2785413,728
